id,text,label,Unnamed: 3
94706,"Also if he was arrested for his role in the temple which is supposed to be a robbery, then others must be arrested in the same way because they play the same role.","Eso sɛ wɔkyeer no wɔ nye dwumadzi wɔ asɔredan mu a wɔkyerɛ dɛ ɔyɛ edwotwa ho a, afei ɔwɔ dɛ wɔkyeer afofor nso dɛm ara osiandɛ wodzi dwuma kor no ara.",
74377,Many teachers in government schools lost their jobs after being dereted from the payroll by the ministry of public service .,Akyerɛkyerɛfo pii a wɔwɔ aban skuul ahorow mu hweer hɔn edwuma ber a ɔman edwumayɛbea no pepa hɔn fii akatua ho nhyehyɛɛ mu no.,deleted instead of derected#full stop must come eight after the service
74668,People always want the best for themselves even if it requires them to stop working.,"Da nyina nkorɔfo hwehwɛ adze papa ma hɔn ho, mpo sɛ ɔno bɛma woegyaa edwumayɛ a wɔmmfa ho.",
74299,Local leaders are working hand in hand with the community to fight poverty.,Apaamu hɔ baanodzifo nye ɔmanfo reyɛ edwuma dze akõ etsia ohia.,
96379,It helps in the efficiency of the human mind,Ɔboa ma adwen no dzi no dwuma yie.,
76119,Try to keep you from leaving after a fight or leave you somewhere after a fight to “teach you a lesson”?,"Per dɛ ɔko ekyir no ronnkɔ anaa begyaa woho esi beebi wɔ ɔko ekyir na ""afa esuadze wɔ mu""?",
95211,"Now, we all turn to blame others everyday on issues like this, but we all live in this same act.","Seseiara dze, yɛbɔ binom sombo da biara wɔ bi ɔtse dɛm ho, naaso hɛn nyina yɛyɛ dɛm ndzeyɛɛ no bi.",
96770,Nana Esum Gyampo is a mythical deity in Fante mythology associated with thunder and lightning. It is believed that Nana Esum Gyampo can bring storms and rain through the power of thunder.,Nana Esum Gyampo yɛ bosom wɔ Mfantsefo hɔn domankomasɛm mu a wɔdze no toto enyinam na asenaman ho. Wɔgye dzi dɛ Nana Esum Gyampo botum ama ehum na nsu nam asenaman no tum do atɔ.,
96598,A letter has been issued by Tema Hospital to caution their staff members. Tema Hospital has issued a letter instructing their staff to report to work at 5:00 PM for the night shift.,Tema ayarsabea no dze krataa abɔ n'edwumayɛfo no kɔkɔ. Tema ayarsabea no dze krataa ama n'edwumayɛfo no dɛ wɔmbra edwuma mu ndɔnnum wɔ ewimbir fa no.,
95694,"The difference between a family name and all the other names is that, family name is the only name specifically given to a child.","Nsonsonee a ɔda ebusua dzin na edzin nkaa nyina nye dɛ, ebusua dzin yɛ dzin pɔtsee a wɔdze ma abofraba.",
74070,Children are being able to access quality education especially girls.,Mbofra tum nya nwomasua papa nkankan mbasiafo.,
75891,The widow has to be married to her husband by the time of death.,Ɔwɔ okunafo no yɛ dza no kun ayɛ no ho adze ber a ɔtse ase.,
94308,Pregnant women with some of these syphilis can pass them on to their babies during childbirth.,Apemfo a wɔwɔ dɛm babasonyin yi tum dzi ma hɔn mba wɔ awoo mu.,
95975,"Aside these, the Akans have named their garments in a way that allows them to communicate with one another thanks to their intelligence","Yeyi iyi fi hɔ a, Akanfo atoto hɔn afadze edzin a ɔboa kasa kyerɛ afofor",
95026,"She married her sibling, but the family was the extended family and her husband's name is Prince Philip who was in charge of Edinburgh, they married in 1947.","Ɔwaree ne busuanyi, naaso nna ebusua no yɛ ebusua kɛse no na ne kun dzin dze Prince Philip a nna ɔhwɛ Edinburgh do, wɔwaree wɔ 1947 mu.",
95497,"it is when you climb a good tree with fruits that we give you a push so pluck, because they know when it comes out good, they will have their share.","Ɔyɛ ber a efow dua pa a nduaba wɔ do na yepia wo ma etsetsew, osiandɛ wonyim dɛ sɛ owie ye a, wobenya hɔ kyɛfa.",
75032,Strict rules have been put to every new household and must be followed.,Mbra ketsee wɔdze ato efiefi fofor biara do na ɔwɔ dɛ wodzi do.,
75330,The district officials will follow rules and procedures in addressing the problem.,Mpanyimfo a wɔwɔ mansin no mu no bedzi mbra na nhyehyɛɛ do dze asɔw ɔhaw no ano,
95041,"Poleeno, who is a popular actor in Kumasi announced it on yesterday which is Thursday that Baba Spirit the comedian who was sick is dead.","Poleeno, a ɔyɛ senetwanyi a ɔagye dzin wɔ Kumase no dze too gua wɔ ndeda Yawda dɛ Baba Spirit a ɔyɛ serewkanyi no a nna ɔyar no ewu.",
95818,"Therefore, the president should be bold and carry out his duties competently.","Dɛm ntsi, otwar dɛ ɔmanpanyin dzi no dwuma yie papaapa",
74528,Mothers say they have preferences when it comes to health facilities.,Maamenom se wɔwɔ ndzɛmba a ɔfa no apɔwmudzen ho edwumayɛ ahorow ho.,
74782,Previously the government organized mass immunization to eliminate Polio from Ghana.,Nkaano aban no yɛɛ nhyehyɛ dze ndur a wɔdze bɔ nkorɔfo ho ban ma nyimpa pii dze tu Polio ase fi Ghana.,
94566,"Police have also announced a reward of GHC2,000.00 for anyone who can help them find out the exact reason why he did that, that has caused his arrest.","Polisi so bɔ GHC2,000.00  akyɛdze ho dawur  ma obiara a obotum aboa ma w'etum ahwehwɛ siantsir pɔtsee a ɔma ɔyɛ dɛm,ma wɔkyer no.",good
94677,"Growth is judging me, I have completely forgotten those practices.","Onyin rebu me atsɛn, Me werɛ mmfir saa ndzeyɛɛ no koraa.","Onyin rubu me atsɛn, Mo werɛ mmfir dɛm ndzeyɛɛ no koraa."
75642,The opposition is taking advantage of the party's togetherness so the issues must be addressed.,Amanyɛkuw a wodzii nkogu wɔ ambatow no mu no gyina okuw no koryɛ do reyɛ ndzɛmba ntsi ɔwɔ dɛ yɛka ho asɛm.,
76001,There will be a training about fish farming in the town hall.,Wɔbɛyɛ ntsetsee afa nam ne nyɛnee ho wɔ kurow no ne nhyiamubea hɔ.,
74945,"Some men do not provide for their families, and they abandon girls after impregnating them.","Mbanyin binom nnhwɛ hɔn ebusua, na wɔnnkasa mbaa ho ber a wonyinsen hɔn.",
75604,The minister has given out ten computers to all schools in our region.,Ɔsoɛfo no dze kɔmpiwta du maa skuul a wɔwɔ Mantɔw no mu no nyiara.,
74148,He was able to solve the challenging puzzle by carefully analyzing each clue.,Otum dze ahodwirdze a ɔyɛ dzen no ho dwuma osian ahwɛyie a ɔhwehwɛɛ mu kyerɛɛ biribiara a ɔkyerɛ dɛ ɔyɛɛ dɛm no do.,
95625,"Or, will you have peace in this marriage when you spend all your money on chidren's hospital bills due to the facts that you didn't test you genotype because of love?","Ana benya asomdwee wɔ awar yi mu ber a ebɛsɛɛ wo sika wɔ mboframba asopitsi sikatua ho ɔnam dɛ annyɛ nhwehwɛmu ammfa wo ""genotype"" ho ɔnam ɔdɔ ntsi.",
95388,"they say , it is forbidden for any asana member to see this snake.",Wɔse ɔyɛ ekyiwadze dɛ Asananyi biara dɛ obohu dɛm abowatsena no.,
74570,Not everything you want as a child you get when you grow old.,Nnyɛ biribiara na epɛ no dɛ abofra a enya no ber a enyin no.,
74150,He was naturally social and enjoyed being around people. He was thus able to make friends easily.,Nna ɔyɛ obi a ɔnye afofor bɔ fi awosu mu na nna n’anyi gye ho dɛ ɔnye nyimpa bɛbɔ. Ɔnam dɛmtsi otum faa nyɛnkofo ntsɛm.,
74930,Some companies shut down during the outbreak of the coronavirus .,Ndwumakuw binom totoow mu COVID-19 ber no mu,
95591,"Some one protein in his blood genes can be AA, AS, AC, SS or SC, but it all depends on the parents they got from during delivery.","Obi ɔwɔ edziban-ndur wɔ ne bɔgya genɛs mu no botum ayɛ AA, AS, AC,SS anaa SC, naaso ne nyina gyina awofo a wonyaa hɔn wɔ hɔn awo mu no.",
94564,This caused the number of people who received some of the videos to shared with others to draw the attention of the police to this scandal.,Iyi ma nyimpa dodow bia wonya sen no bi no kyɛe ma nkorɔfo ama atwe polisifo adwen egyina dɛm ewudzisɛm yi do.,
76012,They also complained about disorganized kitchens and an unsuitable environment for humans.,Wohwinhwiin wɔ gyaadze a hɔ ayɛ sakasaka na atsenae a ɔmmfata nyimpa so ho.,
95807,"He explained that they are going to work similarly with the United Kingdom, and once the cabinet approves of it, they are going to sign an agreement to begin to send nurses for training and work then return home after three years.",Ɔkaa dɛ wɔnye Uk aban  rekɛyɛ edwuma pɛr noara sɛ abaguakuw no gye to mu a wɔdze hɔn nsa bɛhyɛ nkrataa ase na wɔahyɛ ase dze anɛɛsefo akɛgye ntsetsee mfe ebiasa na wɔasan aba fie,
94434,"Although the reasons for his dismissal of Lawyer Effah Dartey are unclear, the two lawyers must wear the robes of the court","Ɔwɔmu dɛ siantsir ntsi a woyi mbranyimfo Effah Dartey edzi no enyi nda hɔ, dɛm mbranyimfo ebien yi wɔdɛ wɔhyɛ hɔn atare bio wɔ asɛndzibea hɔ.",good
95784,"In view of this, he reiterated that the free SHS policy is no doubt a good policy.","Iyi mu no, ɔkaa dɛ egyingye biara nnyi ho dɛ mpanyimfo nsɔwdo skuul a wɔkɔ a wonntua hwee no yɛa dze papa",
94729,"For this reason, we are going to list all 16 rulers in order from the time when Asanteman got the Golden Rule to the sixteenth Ruler.","Esian iyi ntsi, yɛrobobɔ sodzifo duesia (16) no nyina dzin esiado esiado fi ber a Asanteman nyaa Sikakɔkɔɔ Mbra no maa Sodzifo a ɔtɔ do duesia no.",spelling modified
95699,They says these mothers one is at cementary and one is the one she gave birth to him one this earth that we all know.,Wɔse amaamefo yi mu kor wɔ esiei na kor so nye ma ɔwoo no no wɔ asaase yi do a yɛnyina yenyim no.,
74810,Resident district commissioners are representatives of the president in their district.,Amansin asoafo a wɔwɔ hɔ no yɛ panyin a ɔwɔ hɔn mansin mu no ananmusinyi.,
95031,She laid her life for her country and Commonwealth.,Ɔdze no nkwa too hɔ maa ne man na Commonwealth.,
75116,The Anlo is a group of people from a tribe on the eastern coast of Ghana.,Anlo no yɛ nyimpakuw a wofi ebusuakuw a wɔda etsifi mpoano do wɔ Ghana.,
94277,"Some can even leave it to go and sleep, and we need to realize that anything can happen in our sleep.","Binom mpo tum gyaa no hɔ kɛda, na otwar dɛ yehu dɛ biribiara botum esi wɔ hɛn ndaa mu.",
75493,The health center receives referrals of people from deep in the village.,Ayarsabea no nya ayarfo fi nkurase nkurase a ɔwɔ ekyir no mu,
96435,"It helps to prevent fat from building up in your muscles causing inflammation or any other disease, moreover, it also helps in slow growth and beauty.","Ɔboa siw angoa ano ma ɔmmboa ano wɔ hɛn ntsin mu ma ɔmma ahohon anaa yarba biara, bio so, ɔsan so boa ma yɛtɔ bo nyin na ɔma ahoɔfɛw.",
73947,Another awareness on how to respond to coronavirus disease has been stated.,Wɔakyerɛ kwan fofor a yɛbɛfa do abɔ hɛnho ban wɔ COVID-19 yarba no ho.,
96665,"Investigation revealed that, some leading oil companies have adjusted the prices of petroleum products at their pumps.","Nhwehwɛmu daa no edzi dɛ, fangoo tɔmfo bi a wodzi tsintsimban wɔ ɔman yi mu no asesa fangoo no bo no wɔ hɔn dodobɛn no ano.",
75681,The police are investigating the cause of the bridge that collapsed?,Aporisifo no reyɛ dza ɔmaa ɔdzɛw no dwuruwii no ho nhwehwɛmu.,
73817,A man carrying schnapps to perform ritual during Aboakyer festival in Ghana.,Banyin a okitsa hyenapo rukogu nsa wɔ abowakyer afahyɛ ase Ghana.,
95181,That is when they were introduced to Mr Anane Frimpong the Frilmprince Music producer that he would add her to the association.,Dɛm ber yi nye ber a wɔdze hɔn kyerɛɛ Owura Anane Frimpong a ɔyɛ Frilmprince Ndwomto Edwumakuw no panyin no dɛ ɔdze hɔn bɛka kuw no ho.,
96446,Sometimes even the only meat on their diet was lobster and turkey.,Mber bi wɔ hɔ a nna nam ara a ɔda hɔn edziban do yɛ sɛsɛw na krekun.,
74847,Schools are adopting electronic learning as a way of teaching children during the lockdown.,Skuul ahorow nam abaɛfor adzekyerɛ kwan do dze kyerɛ mbofra adze ber a wɔtotoow skuul mu no.,
94601,"Also, parents should help their children recognize the dangers of rape and how to avoid it.","Afei so, awofo wɔdɛ wontum boa hɔn mba ma wohu asian ahorow a ɔwɔ monatowho na kwan a wo botum esiw ano.",good
75276,The district chairman referred to the action of the students as being barbaric,Mansin no ne guamutsenanyi no kaa dɛ ndzeyɛɛ a esuafo no ada no edzi no muo,
76081,"Through the media, we shall be able to reach many people.",Yɛnam miidia no do botum ama dɔm atse hɛn nka.,
75208,The construction company manager admitted some of the allegations and vowed to address them.,Panyin a ɔhwɛ toto ndzɛmba wɔ edwumakuw no mu gyee nsɛm a wɔdze too no do no to mu na ɔhyɛ bɔ dɛ obedzi ho dwuma,
76190,We were requested to condole with the family of the deceased.,Wɔserɛɛ hɛn dɛ yɛnye ebusua a hɔn dehyee ewu no nguam.,
95758,"Also, the president of Ghana National Association of Teachers (GNAT), Isaac Owusu has rejected the proposed salary increment by the government, he however mentioned that since they are just representatives and not the whole , they are going to discuss with their members to see the outcome.","Panyin a ɔda Ghana akyerɛkyerɛfo nkabɔmu kuw (GNAT) ano, Isaac Owusu anngye akatua ntomu a aban dze aba no annto mu mbom ɔkaa dɛ ɔnam dɛ worigyina mu ama dɔm no na wɔnnyɛ dɔm no ntsi, wɔnye kuw mba no bɔkɔ akobobow ho ehu dza obopue mu",
94870,"If we get into the raining season, the situation is much worse.","Sɛ yɛkɔ nsutɔree ber mu a, tsebew no asɛɛ koraa.",it should be rainy not raining
96360,"After the theft, the stolen items are often thrown away, shared with others, friends or relatives, and sometimes stolen and returned to the place where they were taken.","Adzewia no ekyir no, wɔtow dza woewia no kyen, wɔnye afofor kyɛ, na ɔtɔfabi so a wɔsan dze  san kɔ kɔto bea wowiaa adze kor no.",
74055,By throwing out all these particles that have mass it has made its own mass smaller.,Dɛ ebɔtow ndzɛmba nketsenketse egu no bɛma no dodow no akɔ famu.,
96690,"They said they would not condone any act of violence, they warned that would round up any person or group of persons found engaging in such acts and hand them over to law enforcement agencies.","Wɔkaa dɛ wɔremmpem ndzeyɛɛ a ɔdze basabasayɛ ba biara do, wɔkaa dɛ wɔbɛkyer obiara a anaa nyimpakuw biara a wobohu dɛ wɔreyɛ dɛm no na wɔdze hɔn akɛhyɛ hɔn a wɔhwɛ dɛ mbra yɛ edwuma no nsa.",
74614,One of the causes of crime in our communities is poor upbringing.,Adze kor a ɔdze ewudzisɛm ba wɔ hɛn nkurow nkurow mu nye ntsetse papa a binom ennya ntsi.,
75285,The district education officer organized a conference aimed at improving the performance of pupils.,Mansin no mu panyin a ɔhwɛ nwomasua do hyehyɛɛ dwumadzi a ɔdze roboa ma mbofra hɔn mbɔdzembɔ akɔ nkan,
74940,Some individuals choose not to migrate to other areas due to personal reasons.,Binom mmpɛ dɛ wotu kɔ mbeambea ɔnam hɔn siantsir ahorow ntsi.,
75364,The elderly are still healing the wounds in their hearts cause by the rebers.,Mpanyimfo no gudo araa rehyɛ hɔn akoma dzen ɔnam dza ewifo no yɛɛ ntsi,
95232,"Because they wanted to follow the WAEC rule which says, students would not be allowed in the examination hall thirty minutes after time, when it was exactly 1:30pm, the teachers locked up the examination halls.","Ɔnam dɛ wɔpɛ dɛ wodzi WAEC mbra a ɔkyerɛ dɛ, wɔremma esuafo kwan ma wonnhɛn nsɔhwɛ dan mu sɛ mber no pa ho sima eduasa a, dɛm ntsi ber a wɔbɔɔ dɔn kor mpaamu pɛpɛɛpɛ, na akyerɛkyerɛfo no totoo nsɔhwɛbea adan no mu.",
94937,Research shows that the elephant is an animal with a very strong skin.,Nhwehwɛmu kyerɛ dɛ ason yɛ aboa a nye honam enyi yɛ dzen yie.,
76056,This rite involves housewives presenting logs to mother-in-laws.,Dɛm amandze yi nye dɛ mbaa awarfo dze nyenasin kɛma hɔn nsewnom mbasiafo.,
95347,"The inherit from the matrilineal lineage, and does not joke with their culture at all.","Wodzi na dze, na wɔmmfa hɔn amambra nndzi agor koraa.",
96642,These are some of the interesting games that make live enjoyable and fun in the olden days.,Iyi nye agodzi bi a ɔmaa abrabɔ yɛɛ enyigye wɔ tsetsebaa do no.,
76077,"Through counselling, we are trying to help this person to get better.",Yɛnam kasakyerɛ do reper aboa ma dɛm nyimpa yi no ho atɔ no.,
74724,People should not be worried about the expenditure at their weddings because they can share the costs.,Onnyi nkorɔfo suro wɔ kaw wɔbɔbɔ wɔ hɔn ayerfo mu osiandɛ wɔbɛkyɛ kaw no.,
96714,"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Megye dzi dɛ sɛ hɛn nyinara taa Asoɛe ɔhwɛ Edziban na Ekuadwuma do wɔ Ghana no ekyir a, na yɛyɛ edwuma a ɔsɛ a, yebotum enya edziban a ahoɔdzen wɔ mu na bɔgyanam papa, na ama ɔmamfo no enya ahoɔdzen.",
94825,"We strongly believe that if you are a parent or teacher and take the time to watch some of these games, it will help you to understand parenting better.","Yɛgye dzi paa dɛ sɛ woyɛ awofo anaa ɔkyerɛkyerɛfo na wɔgye ber hwɛ dɛm agordzi yi bi a, ɔbɔboa wo ma ɔatse awofoyɛ ase yie.",
